"id","repo_fullname","commits_count","commits_days_since_first","commits_days_since_last","commits_total_lines_added","commits_total_lines_removed","commits_avg_added","commits_avg_removed","commits_avg_files_changed","commits_avg_message_length","commits_avg_per_day","commits_avg_per_day_real","commits_max_per_day","contributors_count","contributors_top_avg_commits","contributors_top_avg_participation_week","contributors_top_avg_additions","contributors_top_avg_deletions","forks_count","forks_avg_per_day","forks_avg_max_per_day","issues_total_comments","issues_count","issues_open","issues_labels","issues_avg_labels","issues_avg_closing_time","issues_avg_comment_time","issues_avg_comments","issues_avg_comment_length","issues_avg_title_length","issues_avg_body_length","issues_avg_per_day","issues_avg_per_day_real","issues_max_per_day","repo_size","repo_topics","repo_branches","repo_age_days","repo_workflows","repo_languages","repo_milestones","repo_watchers","repo_deployments","repo_readme_length","repo_network_members","pulls_count","pulls_total_lines_added","pulls_total_lines_removed","pulls_avg_lines_added","pulls_avg_lines_removed","pulls_avg_closing_time","pulls_avg_comments","pulls_avg_review_comments","pulls_avg_Commits","pulls_avg_body_length","pulls_avg_title_length","pulls_avg_files_changed","pulls_avg_labels","pulls_avg_created_per_day","pulls_avg_created_per_day_real","pulls_max_created_per_day","releases_count","releases_tags","releases_total_downloads","releases_avg_body_length","releases_avg_title_length","releases_avg_assets","releases_avg_assets_downloads","releases_avg_assets_size","releases_avg_downloads_per_day","stars_count","stars_avg_per_day_real","stars_max_per_day","wf_count","wf_avg_duration","wf_avg_success_duration","wf_avg_failure_duration","wf_avg_successes_per_day","wf_avg_successes_per_day_real","wf_avg_fails_per_day","created_at","updated_at"
140,"microsoft/coyote-samples",120,910,49,88272,47947,736,400,16,153,NULL,1,5,8,14,8,1168,908,20,0,3,25,51,3,1,0,0,0,0,186,32,186,0,1,4,2019,0,3,854,1,6,0,52,0,3970,21,2,760,626,380,313,0,0,0,3,0,52,20,0,0,1,1,0,0,0,0,0,0,0,0,NULL,52,1,3,6,0.0763869598765432,0.06988233024691358,0.006504629629629629,0,6,0,"2022-03-03 01:40:58.725232","2022-03-03 01:40:58.725232"
141,"Azure-Samples/application-gateway-java-manage-application-gateways",37,1902,92,11968,5655,323,153,2,24,NULL,1,3,12,2,2,342,221,1,0,1,0,4,0,0,0,0,0,0,0,21,0,0,1,1,115,0,2,1902,0,1,0,0,0,3005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,326,0,57,0,40,33069,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:41:28.823592","2022-03-03 01:41:28.823592"
142,"VeridicSolutionsOrg/Veridic_Atlanta",7,1569,1553,57,55,8,8,1,18,NULL,1,2,4,1,1,5,9,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,75,1569,0,0,0,0,0,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:41:40.406334","2022-03-03 01:41:40.406334"
143,"MicrosoftDocs/OfficeDocs-ConnectivityAnalyzer",265,672,1,35378,9597,134,36,6,62,NULL,9,92,0,0,0,0,0,5,0,1,16,13,1,3,0,0,0,1,273,40,579,0,1,1,543,3,2,671,0,1,0,4,0,2079,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 01:44:13.823215","2022-03-03 01:44:13.823215"
144,"Azure-Samples/app-service-dotnet-manage-web-apps-with-custom-domains",29,1898,409,57863,20013,1995,690,7,29,NULL,1,3,9,3,2,2108,784,2,0,1,0,4,1,1,0,0,0,0,0,46,737,0,1,1,28196,0,2,1903,0,7,0,7,0,1662,2,1,1,1,1,1,0,0,0,1,2185,75,1,1,0,1,1,2,2,12,0,64,1,6,28313545,NULL,7,1,1,0,0,0,0,0,0,0,"2022-03-03 01:44:46.112792","2022-03-03 01:44:46.112792"
145,"italia/anpr",649,1834,20,2112021,1715455,3254,2643,14,28,NULL,3,26,16,31,8,1293,1107,42,0,2,9228,3186,298,1770,0,0,0,2,324,48,719,1,2,14,34408,5,6,1869,0,6,0,133,37,2248,42,7,2455,146398,350,20914,0,0,0,1,1407,30,128,0,0,1,1,1,1,0,0,0,0,0,0,NULL,133,1,6,0,0,0,0,0,0,0,"2022-03-03 01:56:45.868111","2022-03-03 01:56:45.868111"
146,"MicrosoftDocs/core-docs.sl-SI",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,801,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,1338,0,1,0,2,0,1077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 01:56:53.913598","2022-03-03 01:56:53.913598"
147,"Azure-Samples/app-service-java-configure-deployment-sources-for-web-apps-on-linux",29,1786,92,9966,3693,344,127,3,21,NULL,1,3,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,20,0,0,1,1,99,0,2,1786,0,1,0,0,0,1877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,308,0,76,1,38,34252,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:57:19.468095","2022-03-03 01:57:19.468095"
148,"soenkelange/HAW-ProjektA",39,2169,1947,750,293,19,8,1,42,NULL,2,5,3,13,4,22,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,2169,0,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 01:57:48.434142","2022-03-03 01:57:48.434142"
149,"MicrosoftDocs/OfficeDocs-CustomLearning",1283,1344,0,33199,17237,26,13,4,49,NULL,7,61,0,0,0,0,0,35,0,1,21,88,69,17,0,0,0,0,111,37,519,0,1,3,103457,3,3,1129,0,1,0,14,0,2091,36,22,37,28,1,1,0,0,0,1,40,32,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,14,1,1,0,0,0,0,0,0,0,"2022-03-03 02:09:31.577124","2022-03-03 02:09:31.577124"
150,"git-bootcampers/beta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,1,60,0,3,0,2,3,10,3,0,0,0,0,0,55,30,5,0,2,3,2900,0,18,987,0,1,0,0,1,0,3,3,91,69,30,23,0,0,0,2,6,19,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:09:43.098831","2022-03-03 02:09:43.098831"
151,"MicrosoftDocs/mslearn-logic-apps-and-arm-templates",5,1037,1037,895,0,179,0,1,14,NULL,5,5,3,1,1,179,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1037,0,0,0,4,0,2082,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 02:09:54.46302","2022-03-03 02:09:54.46302"
152,"Azure/batch-jenkins",35,2156,2032,19408,7135,555,204,9,58,NULL,3,13,2,7,2,383,451,3,0,1,0,10,0,0,0,0,0,0,0,30,10,0,2,5,134,0,2,2177,0,4,0,3,0,18293,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 02:10:22.995437","2022-03-03 02:10:22.995437"
153,"skwebb/UofA-2017-ENG102",4,1701,1695,45,37,11,9,1,19,NULL,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1701,0,0,0,3,3,819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 02:10:33.334646","2022-03-03 02:10:33.334646"
154,"Azure/azure-iot-c-analysis",55,1493,902,7383,1062,134,19,5,31,NULL,2,6,3,16,7,160,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,2,1493,0,5,0,2,0,916,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:11:09.722443","2022-03-03 02:11:09.722443"
155,"microsoft/roman",155,721,47,23338,11408,151,74,8,35,NULL,2,10,4,28,7,292,216,9,0,3,3,21,2,0,0,0,0,0,36,30,16,0,1,2,4430,0,5,721,0,1,0,13,0,1566,9,1,150,19,150,19,0,0,12,4,75,75,5,0,0,1,1,0,0,0,0,0,0,0,0,NULL,13,1,3,0,0,0,0,0,0,0,"2022-03-03 02:12:46.906729","2022-03-03 02:12:46.906729"
156,"MicrosoftDocs/mslearn-troubleshoot-inbound-network-connectivity-azure-load-balancer",19,931,449,1359,126,72,7,2,47,NULL,3,5,4,3,1,70,5,15,0,1,6,7,0,0,0,0,0,0,15,40,3,0,1,3,25,0,1,931,0,2,0,12,0,3410,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,12,1,1,0,0,0,0,0,0,0,"2022-03-03 02:13:06.903282","2022-03-03 02:13:06.903282"
157,"swiggy-2022-bootcamp/batch-3",15,59,51,74368,17,4958,1,14,24,NULL,3,5,4,3,1,3137,1,17,0,16,0,4,2,0,0,0,0,0,0,23,78,0,1,2,14387,0,35,59,0,5,0,3,0,9,17,2,147837,1,73918,0,0,0,0,17,142,33,598,0,0,1,1,0,0,0,0,0,0,0,0,NULL,3,1,2,0,0,0,0,0,0,0,"2022-03-03 02:13:26.914424","2022-03-03 02:13:26.914424"
158,"DeMiA814/intern",17,551,253,699,39,41,2,3,15,NULL,4,11,3,5,1,43,2,3,0,1,0,16,0,0,0,0,0,0,0,11,93,0,1,4,34453,0,51,551,0,3,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:13:44.14946","2022-03-03 02:13:44.14946"
159,"Azure-Samples/AzSearchStore",11,687,687,16797,582,1527,53,6,34,NULL,11,11,2,4,1,32,0,1,0,1,0,1,1,0,0,0,0,0,0,46,648,0,1,1,104,0,1,687,0,2,0,0,0,16619,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:14:00.342295","2022-03-03 02:14:00.342295"
160,"MicrosoftDocs/office-developer-exchange-ews-proxy-ref-dotnet.ja-JP",12,1323,251,170552,57,14213,5,43,45,NULL,2,4,4,3,1,14212,4,2,0,1,2,2,2,0,0,0,0,1,2366,123,29,0,2,2,1443,0,6,1323,0,1,0,2,0,540,2,2,6,4,3,2,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:14:23.458742","2022-03-03 02:14:23.458742"
161,"Azure/ARMTemplates",5,756,756,497,0,99,0,1,26,NULL,5,5,1,5,1,99,0,2,0,1,2,4,1,0,0,0,0,0,148,46,2061,0,1,2,11,0,1,756,0,0,0,2,0,2100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:14:35.612011","2022-03-03 02:14:35.612011"
162,"Allan-Peng/Graduation-Thesis",788,1413,660,691992,247990,878,315,3,22,NULL,5,63,43,17,6,521,326,3,0,1,0,4,3,3,0,0,0,0,0,60,5761,0,1,1,845162,0,5,1413,0,5,0,5,373,7199,3,3,3,3,1,1,0,0,0,1,7681,73,1,1,0,1,1,0,0,0,0,0,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-03 02:22:02.883166","2022-03-03 02:22:02.883166"
163,"MicrosoftDocs/hpc-docs-sdk-dotnet",22,1378,92,285068,47,12958,2,15,62,NULL,2,5,7,1,1,25827,2,6,0,1,12,8,0,1,0,0,0,1,4149,27,99,0,1,2,11967,0,5,1378,0,1,0,3,0,373,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 02:22:28.018671","2022-03-03 02:22:28.018671"
164,"contino-training/basic-training",112,1947,1872,141,53,1,0,1,45,NULL,9,30,36,1,1,1,0,2,0,1,93,118,16,1,0,0,0,0,38,17,12,0,9,28,31,0,7,1947,0,1,0,1,0,80,2,1,1,0,1,0,0,0,0,1,0,22,1,0,0,1,1,1,1,0,10,6,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 02:23:33.787085","2022-03-03 02:23:33.787085"
165,"microsoft/powerbi-report-authoring",78,1026,72,11495,8353,147,107,3,89,NULL,2,13,11,4,2,166,147,16,0,3,6,16,6,0,0,0,0,0,231,40,429,0,1,2,106,0,4,1026,0,2,0,28,0,3402,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,28,1,1,0,0,0,0,0,0,0,"2022-03-03 02:24:25.744814","2022-03-03 02:24:25.744814"
166,"cohortSix/project",283,524,504,155100,4331,548,15,3,33,NULL,20,101,37,7,2,361,130,17,0,5,2,6,4,0,0,0,0,0,14,20,6,0,2,3,1163,0,2,524,0,3,0,1,0,46,17,4,317,74,79,18,0,0,0,1,9,17,1,0,0,1,3,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 02:26:58.495415","2022-03-03 02:26:58.495415"
167,"stangstangstang/studybootstrap",135,685,633,7686,4327,57,32,1,31,NULL,8,57,21,2,1,35,18,2,0,2,29,41,1,0,0,0,0,0,15,12,10,0,8,19,630,0,16,685,0,1,0,0,0,30,2,1,1392,0,1392,0,0,0,0,3,41,31,16,0,0,1,1,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:28:16.997864","2022-03-03 02:28:16.997864"
168,"MicrosoftDocs/dotnet-ci-demo-1.zh-cn",3,1513,84,648,2,216,1,3,63,NULL,2,2,1,3,2,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,1513,0,1,0,2,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:28:26.580247","2022-03-03 02:28:26.580247"
169,"Azure/aci-deploy",43,766,73,3547,1375,82,32,2,83,NULL,1,5,15,2,1,94,38,42,0,2,244,71,8,43,0,0,0,3,176,43,527,0,1,4,2507,0,11,766,1,2,0,38,0,8098,47,1,16,3,16,3,0,7,0,1,10,58,3,0,0,1,1,5,5,0,386,29,0,0,0,NULL,38,1,3,44,0.06738373316498317,0.04925794402356903,0.01812578914141414,0,7,0,"2022-03-03 02:30:53.806006","2022-03-03 02:30:53.806006"
170,"Azure-Samples/network-java-manage-virtual-network",45,2087,92,11871,5745,264,128,2,26,NULL,1,6,12,3,2,297,193,2,0,1,10,6,0,0,0,0,0,1,43,21,0,0,1,1,119,0,2,2087,0,1,0,0,0,1751,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,332,0,45,0,41,31681,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:31:28.612343","2022-03-03 02:31:28.612343"
171,"microsoft/D365_AI_DCASE_2019_Task_5",4,1001,1001,773,0,193,0,1,14,NULL,4,4,2,2,1,193,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1001,0,0,0,1,0,2082,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 02:31:39.58283","2022-03-03 02:31:39.58283"
172,"Azure-Samples/data-catalog-dotnet-get-started",21,2309,1589,136367,233,6494,11,6,30,NULL,2,3,3,5,3,4785,13,20,0,1,17,12,8,0,0,0,0,1,73,31,1513,0,1,1,5558,0,1,2309,0,1,0,16,0,207,20,2,259,13,129,6,0,4,8,4,150,32,2,0,0,1,1,0,0,0,0,0,0,0,0,NULL,16,1,2,0,0,0,0,0,0,0,"2022-03-03 02:32:05.654215","2022-03-03 02:32:05.654215"
173,"Azure/Azure-Spring-Cloud",4,906,503,483,4,121,1,2,15,NULL,1,1,0,0,0,0,0,2,0,1,4,8,6,8,1,0,0,0,115,61,3984,0,1,3,9,9,1,906,0,0,0,3,0,2483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,1,1,0,0,0,0,0,0,0,"2022-03-03 02:32:18.423819","2022-03-03 02:32:18.423819"
174,"shubik22/lil-jon-bday",72,1315,1314,755,219,10,3,1,44,NULL,72,72,3,3,1,17,0,2,0,2,2,29,6,0,0,0,0,0,105,21,13,0,29,29,54,0,34,1315,0,4,0,0,0,14,30,6,21,6,3,1,0,0,0,1,2,18,1,0,0,1,6,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:33:05.14333","2022-03-03 02:33:05.14333"
175,"mhantke/python-course",343,1247,1231,1085514,301967,3165,880,6,34,NULL,23,85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6284,0,1,1247,0,2,0,0,0,4278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:36:28.595343","2022-03-03 02:36:28.595343"
176,"microsoft/Windows-AppConsult-Tools-DesktopBridgeHelpers",17,1979,768,8287,5542,487,326,29,47,NULL,2,4,3,5,2,515,346,7,0,1,0,1,1,0,0,0,0,0,0,93,725,0,1,1,135,0,1,1420,0,1,0,11,0,1918,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,11,1,1,0,0,0,0,0,0,0,"2022-03-03 02:36:49.759659","2022-03-03 02:36:49.759659"
177,"google/tie",377,1847,1135,64218,20456,170,54,5,271,NULL,2,6,30,11,6,222,106,56,0,3,1440,679,31,201,0,0,0,2,589,48,209,0,2,37,10496,0,68,1847,0,4,0,376,10,1410,57,4,201,23,50,5,0,1,2,2,42,24,2,0,0,1,1,3,3,0,26,18,0,0,0,NULL,376,1,10,0,0,0,0,0,0,0,"2022-03-03 02:41:00.68598","2022-03-03 02:41:00.68598"
178,"WebOfTrustInfo/rwot8-barcelona",831,1154,602,103129,8288,124,10,2,48,NULL,8,149,72,5,2,71,12,95,0,8,167,187,10,0,0,0,0,0,229,39,116,0,3,27,46410,0,22,1154,0,0,0,117,0,9433,102,1,89,0,89,0,0,0,0,1,537,48,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,117,1,4,0,0,0,0,0,0,0,"2022-03-03 02:48:27.127342","2022-03-03 02:48:27.127342"
179,"Azure-Samples/functions-quickstarts-java",14,714,592,1559,274,111,20,3,36,NULL,7,12,1,4,1,33,0,2,0,1,0,4,0,0,0,0,0,0,0,24,0,0,2,3,19,0,1,714,0,1,0,0,0,1167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:48:44.232348","2022-03-03 02:48:44.232348"
180,"mozilla/Reps",85,2146,514,30634,1516,360,18,9,30,NULL,2,4,8,8,4,356,24,13,0,2,1937,430,13,665,1,0,0,4,207,40,998,0,1,15,80839,0,3,2146,0,3,4,38,61,439,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,38,1,2,0,0,0,0,0,0,0,"2022-03-03 02:50:23.261503","2022-03-03 02:50:23.261503"
181,"KumarRobotics/mrsl_quadrotor",122,2611,3,2017349,1388607,16536,11382,22,39,NULL,2,18,7,16,6,15384,12260,26,0,1,26,20,2,1,0,0,0,1,447,46,434,0,1,3,93257,4,2,2611,0,5,0,65,0,4594,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,65,1,2,0,0,0,0,0,0,0,"2022-03-03 02:51:53.219595","2022-03-03 02:51:53.219595"
182,"MicrosoftDocs/learn-certs-pr.es-es",227,819,101,221062,66477,974,293,37,41,NULL,2,6,3,43,20,881,287,3,0,1,198,167,0,0,0,0,0,1,6961,19,0,0,1,4,9343,0,4,819,0,1,0,2,0,373,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:55:26.790357","2022-03-03 02:55:26.790357"
183,"Azure-Samples/go-docs-hello-world",15,1462,887,315,145,21,10,1,17,NULL,5,13,5,3,1,21,9,16,0,1,0,2,2,0,0,0,0,0,0,41,165,0,1,1,12,0,1,1462,0,2,0,0,0,755,16,1,3,4,3,4,0,0,0,1,220,33,1,0,0,1,1,2,2,320,0,14,1,160,3891,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:55:45.058499","2022-03-03 02:55:45.058499"
184,"kathleenhayes/Design_art",77,847,845,64947,17225,843,224,38,44,NULL,26,37,24,1,1,320,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5656,0,1,847,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:56:38.60738","2022-03-03 02:56:38.60738"
185,"xihh87/receta-de-pay",49,1707,1702,297,55,6,1,1,45,NULL,25,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6,1707,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 02:57:08.426929","2022-03-03 02:57:08.426929"
186,"MicrosoftDocs/OfficeDocs-CustomLearning-pr.ko-KR",103,1304,30,13888,8079,135,78,8,26,NULL,1,4,0,0,0,0,0,2,0,1,2,2,2,0,0,0,0,1,1570,123,29,0,2,2,66509,0,6,1304,0,1,0,2,0,2396,2,2,11,8,5,4,0,1,0,1,29,123,1,0,0,1,2,0,0,0,0,0,0,0,0,NULL,2,1,1,0,0,0,0,0,0,0,"2022-03-03 02:58:19.849379","2022-03-03 02:58:19.849379"
187,"soleil-zero/ella_GN",587,869,834,2195,721,4,1,1,18,NULL,18,106,21,27,1,5,2,4,0,1,0,1,0,0,0,0,0,0,0,8,0,0,1,1,174894,0,3,865,0,0,0,0,0,5762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 03:03:18.569798","2022-03-03 03:03:18.569798"
188,"mcnallyg1/git-practice",132,1090,1065,674,94,5,1,1,38,NULL,17,119,0,0,0,0,0,3,0,2,1,32,0,0,0,0,0,0,7,16,12,0,16,31,79,0,23,1090,0,0,0,0,0,1375,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 03:04:29.854393","2022-03-03 03:04:29.854393"
189,"Azure/cookiecutter-azure-iot-edge-module",40,1450,84,970,385,24,10,2,123,NULL,1,5,11,3,2,25,9,9,0,1,27,45,0,1,0,0,0,0,267,38,175,0,1,4,44,0,4,1450,0,1,0,8,0,2560,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,34,2,0,0,0,NULL,8,1,1,0,0,0,0,0,0,0,"2022-03-03 03:05:02.993839","2022-03-03 03:05:02.993839"
190,"MicrosoftDocs/partner-center-pr.ja-jp",1145,1926,80,204825,151210,179,132,8,26,NULL,2,6,19,60,11,178,132,7,0,1,4,2,1,0,0,0,0,2,98,48,78,0,1,1,29540,0,6,1095,0,1,0,4,0,3641,8,1,2,2,2,2,0,1,0,1,85,29,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,4,1,1,0,0,0,0,0,0,0,"2022-03-03 03:17:09.080315","2022-03-03 03:17:09.080315"
191,"WebersonRodrigues/serratec-2021-1",160,331,203,1028,174,6,1,3,43,NULL,40,155,33,2,1,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,2,331,0,2,0,0,0,128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 03:18:30.869135","2022-03-03 03:18:30.869135"
192,"spacetelescope/aXe_c_code",17,2157,171,76481,28816,4499,1695,12,31,NULL,3,12,3,5,1,4671,1363,2,0,1,4,3,0,1,0,0,0,1,74,19,528,0,1,1,588,2,1,2157,0,4,0,1,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,1,1,0,0,0,0,0,0,0,"2022-03-03 03:18:49.459682","2022-03-03 03:18:49.459682"
193,"zurichat/zc_plugin_channels",1814,196,112,2200232,1688188,1213,931,11,73,NULL,32,118,53,20,2,436,404,93,0,10,198,892,286,1610,1,0,0,0,112,32,20,4,15,108,13453,0,3,196,1,8,0,11,0,3497,95,18,3221312,131127,178961,7284,0,0,0,60,114,23,1462,0,0,1,4,0,0,0,0,0,0,0,0,NULL,11,1,3,16,0.07336660879629629,0.06524016203703703,0.008126446759259259,0,13,0,"2022-03-03 03:36:40.566427","2022-03-03 03:36:40.566427"
194,"nathankerstens/examen-software-eng-2017",6,1570,1561,11,2,2,0,1,23,NULL,2,3,3,2,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241181,0,30,1570,0,0,0,0,0,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,0,0,0,"2022-03-03 03:36:51.119963","2022-03-03 03:36:51.119963"
195,"oVirt/512-byte-vm",63,316,105,1979,621,31,10,2,42,NULL,6,27,5,2,1,28,12,5,0,1,13,13,1,3,0,0,0,1,130,27,190,0,1,3,105,2,2,316,1,2,0,28,0,3154,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,262,135,25,6,14,907463,NULL,28,1,6,2,0.062453703703703706,0.054050925925925926,0.008402777777777778,0,7,0,"2022-03-03 05:33:25.353041","2022-03-03 05:33:25.353041"
196,"osmlab/awesome-openstreetmap",24,1784,1390,416,54,17,2,1,32,NULL,4,15,5,4,1,20,2,25,0,2,4,15,9,0,0,0,0,0,147,24,83,0,1,2,22,5,1,1784,0,0,0,189,0,3361,26,6,30,2,5,0,0,0,0,1,48,21,1,0,0,1,1,0,0,0,0,0,0,0,0,NULL,189,1,4,0,0,0,0,0,0,0,"2022-03-03 05:33:52.73908","2022-03-03 05:33:52.73908"
197,"InsideSalesOfficial/insidesales-components",519,1724,475,129238,61761,249,119,5,103,NULL,2,16,31,11,5,213,112,24,0,2,121,373,1,14,0,0,0,0,189,49,279,0,1,8,5902,0,19,1724,0,3,0,5,88,1233,24,1,2,2,2,2,0,0,0,2,157,39,2,0,0,1,1,269,269,0,365,7,0,0,0,NULL,5,1,1,0,0,0,0,0,0,0,"2022-03-03 05:38:38.732522","2022-03-03 05:38:38.732522"
